fid,CCTVID,SubAuthorityCode,LinkID,VideoStreamURL,VideoImageURL,LocationType,PositionLon,PositionLat,SurveillanceDescription,RoadID,RoadName,RoadClass,RoadDirection,LocationMile,COUNTYSN,COUNTYNAME
2160,CCTV-51-0780-025-001,THB-5R,1007800102500P,https://cctv-ss08.thb.gov.tw:443/T78-25K+460,https://cctv-ss08.thb.gov.tw:443/T78-25K+460/snapshot,"1","120.415413","23.689621",台78線25K+460W,"100780",台78線,"1",W,25K+460,"10009001",雲林縣
2161,CCTV-51-0780-027-001,THB-5R,1007800002700P,https://cctv-ss08.thb.gov.tw:443/T78-27K+410,https://cctv-ss08.thb.gov.tw:443/T78-27K+410/snapshot,"1","120.433304","23.683855",台78線27K+410E,"100780",台78線,"1",E,27K+410,"10009001",雲林縣
2162,CCTV-51-0780-029-001,THB-5R,1007800002900P,https://cctv-ss08.thb.gov.tw:443/T78-29K+276,https://cctv-ss08.thb.gov.tw:443/T78-29K+276/snapshot,"1","120.449005","23.67597",台78線29K+276E,"100780",台78線,"1",E,29K+276,"10009001",雲林縣
2163,CCTV-51-0780-031-001,THB-5R,1007800003120P,https://cctv-ss08.thb.gov.tw:443/T78-31K+530,https://cctv-ss08.thb.gov.tw:443/T78-31K+530/snapshot,"1","120.463936","23.661009",台78線31K+530E,"100780",台78線,"1",E,31K+530,"10009001",雲林縣
2164,CCTV-51-0780-032-001,THB-5R,1007800003210P,https://cctv-ss08.thb.gov.tw:443/T78-32K+400,https://cctv-ss08.thb.gov.tw:443/T78-32K+400/snapshot,"1","120.472502","23.657239",台78線32K+400E,"100780",台78線,"1",E,32K+400,"10009001",雲林縣
2165,CCTV-51-0780-036-001,THB-5R,1007800003600P,https://cctv-ss08.thb.gov.tw:443/T78-36+K+295,https://cctv-ss08.thb.gov.tw:443/T78-36+K+295/snapshot,"1","120.508583","23.662529",台78線36K+295E,"100780",台78線,"1",E,36K+295,"10009001",雲林縣
2166,CCTV-51-0780-039-001,THB-5R,1007800103900P,https://cctv-ss08.thb.gov.tw:443/T78-39K+431,https://cctv-ss08.thb.gov.tw:443/T78-39K+431/snapshot,"1","120.537537","23.66991",台78線39K+431W,"100780",台78線,"1",W,39K+431,"10009001",雲林縣
2167,CCTV-51-0780-042-001,THB-5R,1007800004200P,https://cctv-ss08.thb.gov.tw:443/T78-42K+810,https://cctv-ss08.thb.gov.tw:443/T78-42K+810/snapshot,"1","120.56971","23.665257",台78線42K+810E,"100780",台78線,"1",E,42K+810,"10009001",雲林縣
2168,CCTV-51-0780-011-001,THB-5R,1007800101100P,https://cctv-ss08.thb.gov.tw:443/T78-11K+320,https://cctv-ss08.thb.gov.tw:443/T78-11K+320/snapshot,"1","120.285378","23.689808",台78線11K+320W,"100780",台78線,"1",W,11K+320,"10009001",雲林縣
2169,CCTV-51-0780-000-002,THB-5R,1007800100050P,https://cctv-ss08.thb.gov.tw:443/T780K+800,https://cctv-ss08.thb.gov.tw:443/T780K+800/snapshot,"1","120.184761","23.690086",台78線0K+800W,"100780",台78線,"1",W,0K+800,"10009001",雲林縣
2170,CCTV-51-0780-004-001,THB-5R,1007800000470P,https://cctv-ss08.thb.gov.tw:443/T78-4K+984,https://cctv-ss08.thb.gov.tw:443/T78-4K+984/snapshot,"1","120.224411","23.682079",台78線4K+984E,"100780",台78線,"1",E,4K+984,"10009001",雲林縣
2171,CCTV-25-0080-096-001,THB-2R,6529240200050M,https://cctv-ss03.thb.gov.tw:443/T8-96K+000,https://cctv-ss03.thb.gov.tw:443/T8-96K+000/snapshot,"1","121.2802839","24.2244776",台8線96K碧綠溪明隧道,652924M,碧綠巷,"6",E,96K+000,"10008001",南投縣
2172,CCTV-21-0720-024-001,THB-2R,1007200102460K,https://cctv-ss07.thb.gov.tw:443/T72-24K+547,https://cctv-ss07.thb.gov.tw:443/T72-24K+547/snapshot,"1","120.8232831","24.46644238",CCTV-T72-W-24.547-M,"100720",台72線,"1",W,24K+547,"10005001",苗栗縣
2173,CCTV-21-0720-028-003,THB-2R,1007200102900K,https://cctv-ss07.thb.gov.tw:443/T72-28K+999,https://cctv-ss07.thb.gov.tw:443/T72-28K+999/snapshot,"6","120.864791","24.460715",CCTV-T72-W-28.973-M-1號隧道,"100720",台72線,"1",W,28K+999,"10005001",苗栗縣
2174,CCTV-21-0720-029-004,THB-2R,1007200102960K,https://cctv-ss07.thb.gov.tw:443/T72-29K+796,https://cctv-ss07.thb.gov.tw:443/T72-29K+796/snapshot,"1","120.872383","24.462917",CCTV-T72-W-29.796-M,"100720",台72線,"1",W,29K+792,"10005001",苗栗縣
2175,CCTV-21-0720-029-005,THB-2R,1007200103000K,https://cctv-ss07.thb.gov.tw:443/T72-29K+940,https://cctv-ss07.thb.gov.tw:443/T72-29K+940/snapshot,"6","120.873553","24.462326",CCTV-T72-W-29.940-M-2號隧道,"100720",台72線,"1",W,29K+949,"10005001",苗栗縣
2176,CCTV-21-0720-030-004,THB-2R,1007200103000K,https://cctv-ss07.thb.gov.tw:443/T72-30K+182,https://cctv-ss07.thb.gov.tw:443/T72-30K+182/snapshot,"6","120.875404","24.461052",CCTV-T72-W-30.182-M-2號隧道,"100720",台72線,"1",W,30K+182,"10005001",苗栗縣
2177,CCTV-21-0720-030-005,THB-2R,1007200103030K,https://cctv-ss07.thb.gov.tw:443/T72-30K+549,https://cctv-ss07.thb.gov.tw:443/T72-30K+549/snapshot,"1","120.87716","24.45791",CCTV-T72-W-30.549-M,"100720",台72線,"1",W,30K+542,"10005001",苗栗縣
2178,CCTV-51-0610-236-001,THB-5R,1006100022829P,https://cctv-ss07.thb.gov.tw:443/T61-236K+380,https://cctv-ss07.thb.gov.tw:443/T61-236K+380/snapshot,"2","120.1687561","23.6660824",台61線236K+380S,"100610",台61線,"1",S,236K+380,"10009001",雲林縣
2179,CCTV-51-0610-243-001,THB-5R,1006100023629P,https://cctv-ss07.thb.gov.tw:443/T61-243K+800,https://cctv-ss07.thb.gov.tw:443/T61-243K+800/snapshot,"1","120.1604784","23.6033823",台61線243K+800S,"100610",台61線,"1",S,243K+800,"10009001",雲林縣
2180,CCTV-28-0740-000-001,THB-2R,0000301138050N,https://cctv-ss07.thb.gov.tw:443/T74-0K+610,https://cctv-ss07.thb.gov.tw:443/T74-0K+610/snapshot,"1","120.607434","24.095196",台74線0K+610東向,"000030",國道3號,"0",N,0K+610,"10007001",彰化縣
2181,CCTV-28-0740-001-002,THB-2R,1007400000100N,https://cctv-ss07.thb.gov.tw:443/T74-1K+230,https://cctv-ss07.thb.gov.tw:443/T74-1K+230/snapshot,"1","120.6109352","24.0996408",台74線1K+230東向,"100740",台74線,"1",E,1K+230,"10007001",彰化縣
2182,CCTV-28-0740-004-001,THB-2R,1007400100400B,https://cctv-ss07.thb.gov.tw:443/T74-4K+140,https://cctv-ss07.thb.gov.tw:443/T74-4K+140/snapshot,"1","120.619714","24.123296",台74線4K+140西向,"100740",台74線,"1",W,4K+140,"10019001",台中市
2183,CCTV-28-0740-005-002,THB-2R,1007400000520B,https://cctv-ss07.thb.gov.tw:443/T74-5K+587,https://cctv-ss07.thb.gov.tw:443/T74-5K+587/snapshot,"1","120.622067","24.135803",台74線5K+587東向,"100740",台74線,"1",E,5K+587,"10019001",台中市
2184,CCTV-28-0740-006-001,THB-2R,1007400100680B,https://cctv-ss07.thb.gov.tw:443/T74-6K+744,https://cctv-ss07.thb.gov.tw:443/T74-6K+744/snapshot,"1","120.623134","24.145979",台74線6K+744西向,"100740",台74線,"1",W,6K+744,"10019001",台中市
2185,CCTV-28-0740-008-001,THB-2R,1007400000850B,https://cctv-ss07.thb.gov.tw:443/T74-8K+564,https://cctv-ss07.thb.gov.tw:443/T74-8K+564/snapshot,"1","120.628087","24.161358",台74線8K+564東向,"100740",台74線,"1",E,8K+564,"10019001",台中市
2186,CCTV-28-0740-009-001,THB-2R,1007400100930B,https://cctv-ss07.thb.gov.tw:443/T74-9K+957,https://cctv-ss07.thb.gov.tw:443/T74-9K+957/snapshot,"1","120.632913","24.1716516",台74線9K+957西向,"100740",台74線,"1",W,9K+957,"10019001",台中市
2187,CCTV-28-0740-010-002,THB-2R,1007400001010B,https://cctv-ss07.thb.gov.tw:443/T74-10L+126,https://cctv-ss07.thb.gov.tw:443/T74-10L+126/snapshot,"1","120.634074","24.174526",台74線10K+126東向,"100740",台74線,"1",E,10K+126,"10019001",台中市
2188,CCTV-28-0740-011-001,THB-2R,1007400101100B,https://cctv-ss07.thb.gov.tw:443/T74-11K+341,https://cctv-ss07.thb.gov.tw:443/T74-11K+341/snapshot,"1","120.63693","24.185353",台74線11K+341西向,"100740",台74線,"1",W,11K+341,"10019001",台中市
2189,CCTV-28-0740-012-001,THB-2R,1007400101260B,https://cctv-ss07.thb.gov.tw:443/T74-12K+880,https://cctv-ss07.thb.gov.tw:443/T74-12K+880/snapshot,"1","120.6464333","24.195839",台74線12K+880西向,"100740",台74線,"1",W,12K+880,"10019001",台中市
2190,CCTV-28-0740-013-002,THB-2R,1007400101350B,https://cctv-ss07.thb.gov.tw:443/T74-13K+810,https://cctv-ss07.thb.gov.tw:443/T74-13K+810/snapshot,"1","120.654679","24.199335",台74線13K+810西向,"100740",台74線,"1",W,13K+810,"10019001",台中市
2191,CCTV-28-0740-013-003,THB-2R,1007400001350B,https://cctv-ss07.thb.gov.tw:443/T74-13K+826,https://cctv-ss07.thb.gov.tw:443/T74-13K+826/snapshot,"1","120.654764","24.199209",台74線13K+826東向,"100740",台74線,"1",E,13K+826,"10019001",台中市
2192,CCTV-28-0740-014-001,THB-2R,1007400001400B,https://cctv-ss07.thb.gov.tw:443/T74-14K+060-1,https://cctv-ss07.thb.gov.tw:443/T74-14K+060-1/snapshot,"1","120.657245","24.200227",台74線14K+060東向,"100740",台74線,"1",E,14K+060,"10019001",台中市
2193,CCTV-28-0740-014-002,THB-2R,1007400101400B,https://cctv-ss07.thb.gov.tw:443/T74-14K+060-2,https://cctv-ss07.thb.gov.tw:443/T74-14K+060-2/snapshot,"1","120.657207","24.200338",台74線14K+060西向,"100740",台74線,"1",W,14K+060,"10019001",台中市
2194,CCTV-28-0740-014-003,THB-2R,1007400101430B,https://cctv-ss07.thb.gov.tw:443/T74-14K+400,https://cctv-ss07.thb.gov.tw:443/T74-14K+400/snapshot,"1","120.660182","24.200985",台74線14K+400西向,"100740",台74線,"1",W,14K+400,"10019001",台中市
2195,CCTV-28-0740-015-002,THB-2R,1007400001570B,https://cctv-ss07.thb.gov.tw:443/T74-15K+710,https://cctv-ss07.thb.gov.tw:443/T74-15K+710/snapshot,"1","120.673278","24.201009",台74線15K+710東向,"100740",台74線,"1",E,15K+710,"10019001",台中市
2196,CCTV-28-0740-017-002,THB-2R,1007400001700B,https://cctv-ss07.thb.gov.tw:443/T74-17K+730,https://cctv-ss07.thb.gov.tw:443/T74-17K+730/snapshot,"1","120.693148","24.201028",台74線17K+730東向,"100740",台74線,"1",E,17K+730,"10019001",台中市
2197,CCTV-28-0740-017-003,THB-2R,1007400101780B,https://cctv-ss07.thb.gov.tw:443/T74-17K+980,https://cctv-ss07.thb.gov.tw:443/T74-17K+980/snapshot,"1","120.695622","24.201179",台74線17K+980西向,"100740",台74線,"1",W,17K+980,"10019001",台中市
2198,CCTV-28-0740-019-003,THB-2R,1007400001900B,https://cctv-ss07.thb.gov.tw:443/T74-19K+120,https://cctv-ss07.thb.gov.tw:443/T74-19K+120/snapshot,"1","120.706762","24.200523",台74線19K+120東向,"100740",台74線,"1",E,19K+120,"10019001",台中市
2199,CCTV-28-0740-021-001,THB-2R,1007400002100B,https://cctv-ss07.thb.gov.tw:443/T74-21K+422,https://cctv-ss07.thb.gov.tw:443/T74-21K+422/snapshot,"1","120.722435","24.189632",台74線21K+422東向,"100740",台74線,"1",E,21K+422,"10019001",台中市
2200,CCTV-28-0740-024-001,THB-2R,1007400002400B,https://cctv-ss07.thb.gov.tw:443/T74-24K+474,https://cctv-ss07.thb.gov.tw:443/T74-24K+474/snapshot,"1","120.718987","24.162433",台74線24K+474東向,"100740",台74線,"1",E,24K+474,"10019001",台中市
2201,CCTV-28-0740-025-001,THB-2R,1007400002540B,https://cctv-ss07.thb.gov.tw:443/T74-25K+994,https://cctv-ss07.thb.gov.tw:443/T74-25K+994/snapshot,"1","120.71451","24.149549",台74線25K+994東向,"100740",台74線,"1",E,25K+994,"10019001",台中市
2202,CCTV-28-0740-027-001,THB-2R,1007400002760B,https://cctv-ss07.thb.gov.tw:443/T74-27K+699,https://cctv-ss07.thb.gov.tw:443/T74-27K+699/snapshot,"1","120.709014","24.135189",台74線27K+699西向,"100740",台74線,"1",E,27K+699,"10019001",台中市
2203,CCTV-28-0740-030-001,THB-2R,1007400103000B,https://cctv-ss07.thb.gov.tw:443/T74-30K+132,https://cctv-ss07.thb.gov.tw:443/T74-30K+132/snapshot,"1","120.699962","24.115157",台74線30K+132西向,"100740",台74線,"1",W,30K+132,"10019001",台中市
2204,CCTV-28-0740-032-001,THB-2R,1007400003140B,https://cctv-ss07.thb.gov.tw:443/T74-32K+000,https://cctv-ss07.thb.gov.tw:443/T74-32K+000/snapshot,"1","120.691685","24.100262",台74線32K+000東向,"100740",台74線,"1",E,32K+0,"10019001",台中市
2205,CCTV-28-0740-038-001,THB-2R,0000301041040B,https://cctv-ss07.thb.gov.tw:443/T74-38K+265,https://cctv-ss07.thb.gov.tw:443/T74-38K+265/snapshot,"1","120.681038","24.051775",台74線38K+265東向,"000030",國道3號,"0",S,38K+265,"10019001",台中市
2206,CCTV-28-074A-000-002,THB-2R,3007410000040N,https://cctv-ss07.thb.gov.tw:443/T74A-0K+800,https://cctv-ss07.thb.gov.tw:443/T74A-0K+800/snapshot,"1","120.597474","24.086052",台74甲線0K+800西向,"300741",台74甲線,"3",E,0K+800,"10007001",彰化縣
2207,CCTV-28-0740-007-001,THB-2R,1007400000700B,https://cctv-ss07.thb.gov.tw:443/T74-7K+122,https://cctv-ss07.thb.gov.tw:443/T74-7K+122/snapshot,"1","120.623444","24.149455",台74線7K+122東向,"100740",台74線,"1",E,7K+122,"10019001",台中市
2208,CCTV-23-0610-195-001,THB-2R,1006100119030N,https://cctv-ss03.thb.gov.tw:443/T61-195K+895,https://cctv-ss03.thb.gov.tw:443/T61-195K+895/snapshot,"1","120.327917","23.9482707",台61線195K+895北上,"100610",台61線,"1",N,195K+895,"10007001",彰化縣
2209,CCTV-28-0740-003-001,THB-2R,1007400000300B,https://cctv-ss02.thb.gov.tw:443/T74-3+903,https://cctv-ss02.thb.gov.tw:443/T74-3+903/snapshot,"1","120.6198148","24.1206939",台74線3K+903東向,"100740",台74線,"1",E,3K+903,"10019001",台中市
2210,CCTV-28-0740-033-001,THB-2R,1007400003320B,https://cctv-ss02.thb.gov.tw:443/T74-33K+760,https://cctv-ss02.thb.gov.tw:443/T74-33K+760/snapshot,"1","120.6830564","24.08687376",台74線33K+760東向,"100740",台74線,"1",E,33K+760,"10019001",台中市
